date,open,high,low,close
2015-11-25,7073.13,7250.16,7059.62,7234.88
2015-11-26,7217.95,7255.36,7174.51,7190.72
2015-11-27,7205.96,7255.96,7137.01,7246.03
2015-11-30,7188.49,7284.19,7176.67,7251.73
2015-12-01,7255.63,7256.64,7118.43,7131.28
2015-12-02,7044.64,7215.67,6988.6,7114.69
2015-12-03,7104.34,7147.92,7049.27,7056.83
2015-12-04,7069.84,7080.23,6810.55,6842.68
2015-12-07,6885.12,6926,6720.14,6734.04
2015-12-08,6702.86,6739.79,6660.34,6670.74
2015-12-09,6711.7,6743.1,6561.47,6602.54
2015-12-10,6582.2,6721.48,6535.24,6688.69
2015-12-11,6663.29,6839.27,6651.85,6816.12
2015-12-14,6802.68,6804.86,6649.23,6658.82
2015-12-15,6654.39,6748.09,6615.77,6736.91
2015-12-16,6712.18,6767.52,6647.74,6659.48
2015-12-17,6673.78,6710.23,6656.76,6690.42
2015-12-18,6712.14,6726.81,6608.99,6624.72
2015-12-21,6638.98,6647.41,6383.19,6399.6
2015-12-22,6400.66,6622.6,6381.85,6604.42
2015-12-23,6626.99,6711.76,6612.06,6670.94
2015-12-24,6671.77,6677.34,6524.62,6551.52
2015-12-25,6533.82,6711.24,6519.47,6652.48
2015-12-28,6701.21,6737.61,6659.81,6671.84
2015-12-29,6645.07,6681.57,6614.63,6632.3
2015-12-30,6651.9,6783.86,6611.03,6720.08
2015-12-31,6732.85,6794.86,6705.9,6751.4
2016-01-01,6772.27,6925.13,6759.79,6886.65
2016-01-04,6904.39,6931.27,6808.07,6824.85
2016-01-05,6800.59,7001.46,6772.84,6991.04
2016-01-06,7043.65,7047.77,6851.05,6886.28
2016-01-07,6901,6903.35,6764.47,6793.63
2016-01-08,6786.66,6832.48,6619.87,6622.6
2016-01-11,6619,6633.15,6539.74,6544.1
2016-01-12,6540.75,6579.88,6423.2,6469.42
2016-01-13,6486.1,6608.61,6484.57,6590.75
2016-01-14,6601.03,6695.23,6579.16,6609.32
2016-01-15,6563.66,6660.9,6518.27,6605.52
2016-01-18,6643.14,6656.31,6465.8,6502.6
2016-01-19,6497.11,6593.48,6489.07,6574.46
2016-01-20,6550.15,6643.94,6532.59,6636.68
2016-01-21,6602.6,6619.72,6407.11,6443.87
2016-01-22,6409.17,6421.15,6321.81,6333.62
2016-01-25,6317.47,6479.43,6287.74,6448.96
2016-01-26,6450.97,6461.67,6432.42,6432.61
2016-01-27,6418.43,6599.98,6405.45,6571.13
2016-01-28,6544.5,6726.99,6523.57,6704.87
2016-01-29,6705.29,6715.54,6653.85,6681.35
2016-02-01,6671.27,6742.01,6650.6,6699.21
2016-02-02,6729.06,6853.38,6698.81,6838.81
2016-02-03,6818.16,6835.72,6731.11,6796.08
2016-02-04,6827.58,6896.38,6820.25,6867.53
2016-02-05,6885.4,6929.15,6824.68,6852.96
2016-02-08,6837.44,7014.79,6818.75,7006.12
2016-02-09,7041.45,7063.24,7019.55,7043.83
2016-02-10,7041.13,7073.46,7011.32,7014.82
2016-02-11,7043.35,7058.79,6918.22,6965.1
2016-02-12,6955.68,7017.05,6906.78,6973.83
2016-02-15,7002.77,7086.05,6956.7,7067.3
2016-02-16,7080.55,7183.51,7068.75,7085.79
2016-02-17,7084.98,7118.73,7079.9,7101.31
2016-02-18,7100.35,7170.9,7078.81,7148.73
2016-02-19,7131.75,7276.22,7111.03,7213.78
2016-02-22,7219.92,7241.97,7219.6,7232.94
2016-02-23,7289.26,7318.2,7176.96,7262.44
2016-02-24,7275.04,7325.08,7187.94,7213.79
2016-02-25,7219.95,7369.5,7216.7,7346.77
2016-02-26,7352.76,7380.98,7011.11,7072.13
2016-02-29,7105.42,7188.29,7083.42,7117.6
2016-03-01,7131.97,7149.13,7072.35,7087
2016-03-02,7138.56,7164.48,7099.28,7128.4
2016-03-03,7121.71,7133.24,6995.03,7020.75
2016-03-04,7015.8,7156.62,6998.74,7156.22
2016-03-07,7138.11,7148.54,7118.4,7124.62
2016-03-08,7153.04,7182.48,6998.52,7010.2
2016-03-09,7026.11,7100.75,6978.03,6989.88
2016-03-10,6988.68,6997.1,6894.35,6908.9
2016-03-11,6926.6,7042.29,6892.5,7014.81
2016-03-14,7004.93,7141.18,6977.72,7072
2016-03-15,7110.33,7116.39,7084.03,7097.54
2016-03-16,7050.92,7061.63,6989.72,7009.81
2016-03-17,7012.71,7050.11,6859.2,6921.65
2016-03-18,6928.66,7042.31,6859.27,6971.87
2016-03-21,6987.14,7026.97,6895.92,6914.99
2016-03-22,6891.15,6897.55,6783.86,6806.25
2016-03-23,6775.14,6834.61,6738.76,6833.76
2016-03-24,6841.19,6881.29,6807.94,6875.25
2016-03-25,6886.86,7046.91,6841.99,7013.81
2016-03-28,6985.79,7126.44,6929.11,7116.06
2016-03-29,7079.42,7175.94,6986.34,7016.94
2016-03-30,7014.12,7209.62,7013.43,7150.9
2016-03-31,7161.31,7374.37,7129.45,7362.42
2016-04-01,7384.12,7424.02,7334.17,7338.01
2016-04-04,7353.33,7364.66,7256.94,7297.15
2016-04-05,7326.84,7378.21,7143.13,7158.32
2016-04-06,7164.27,7186.84,7049.92,7134.78
2016-04-07,7101.13,7211.36,7096.49,7190.18
2016-04-08,7212.42,7291.84,7168.02,7273.55
2016-04-11,7243.57,7365.64,7241.87,7332.69
2016-04-12,7349.36,7403.85,7310.03,7334.5
2016-04-13,7325.99,7437.07,7318.58,7379.35
2016-04-14,7394.37,7485.36,7355.01,7459.78
2016-04-15,7422.37,7636.2,7418.57,7627.24
2016-04-18,7572.07,7622.45,7539.01,7556.29
2016-04-19,7495.68,7631.87,7483.58,7589.53
2016-04-20,7600.47,7672.96,7519.37,7534.42
2016-04-21,7584.31,7793.98,7546.34,7746.99
2016-04-22,7754.33,7808.93,7736.01,7803.22
2016-04-25,7751.85,7793.54,7730.12,7782.23
2016-04-26,7813.13,7837.1,7702.97,7719.27
2016-04-27,7731.69,7781.97,7690.8,7757.69
2016-04-28,7788.4,7809.12,7703.37,7713.95
2016-04-29,7693.2,7799,7669.46,7785.97
2016-05-02,7804.59,7839.65,7648.55,7694.42
2016-05-03,7684.57,7703.18,7667.59,7670.83
2016-05-04,7650.82,7680.27,7500.21,7534.59
2016-05-05,7535.37,7547.14,7433.1,7451.14
2016-05-06,7427.37,7430.07,7347.05,7401.42
2016-05-09,7415.38,7455.52,7379.62,7417.99
2016-05-10,7382.05,7421.75,7363.86,7387.98
2016-05-11,7409.84,7417.3,7293.44,7326.88
2016-05-12,7342.48,7352.91,7288.14,7332.11
2016-05-13,7311.99,7326,7198.22,7272.68
2016-05-16,7222.66,7331.71,7222.26,7319.63
2016-05-17,7372.82,7376.7,7328.25,7356
2016-05-18,7349.8,7370.14,7341.89,7364.75
2016-05-19,7359.71,7436.16,7340.69,7393.49
2016-05-20,7368.9,7423.71,7235.37,7239.91
2016-05-23,7227.06,7400.05,7212.31,7382.35
2016-05-24,7383.81,7553.43,7362.64,7493.8
2016-05-25,7535.45,7535.9,7348.52,7353.27
2016-05-26,7350.34,7370.44,7056.41,7132.35
2016-05-27,7107.14,7257.04,7078.09,7253.94
2016-05-30,7264.22,7360.67,7258.71,7347.15
2016-05-31,7290.53,7420.4,7246.03,7406.32
2016-06-01,7390.9,7426.17,7267.12,7297.37
2016-06-02,7293.83,7427.65,7274.21,7393.13
2016-06-03,7397.61,7517.42,7392.95,7458.49
2016-06-06,7418.42,7524.39,7367.17,7502.2
2016-06-07,7540.09,7576.49,7483.8,7521.19
2016-06-08,7542.34,7604.44,7496.37,7566.11
2016-06-09,7578.91,7700.84,7574.91,7682.37
2016-06-10,7711.12,7746.51,7665.94,7708.94
2016-06-13,7707.36,7770.98,7645.41,7676.47
2016-06-14,7644.57,7719.39,7617.39,7710.23
2016-06-15,7746.66,7852.81,7659.92,7784.85
2016-06-16,7782.68,7869.82,7732.75,7829.64
2016-06-17,7875.03,7900.37,7818.45,7847.37
2016-06-20,7858.76,7880.8,7814.63,7836.02
2016-06-21,7827.59,7838.01,7778.99,7814.91
2016-06-22,7771.34,7904.58,7769.01,7880.16
2016-06-23,7916.04,7950.89,7704.82,7710.75
2016-06-24,7704.37,7804.66,7652.58,7788.08
2016-06-27,7837.2,7850.66,7764.42,7780.08
2016-06-28,7798.75,7813.83,7688.66,7775.94
2016-06-29,7740.78,7925.17,7667.03,7903.82
2016-06-30,7924.59,7952.98,7922.32,7950.5
2016-07-01,7927.73,7976.45,7754.08,7767.94
2016-07-04,7808.15,7818.29,7646.81,7652.25
2016-07-05,7600.59,7747.73,7560.62,7714.71
2016-07-06,7667.06,7691.19,7571.65,7619.55
2016-07-07,7640.6,7795.83,7583.24,7749.41
2016-07-08,7791.41,7870.71,7760.61,7850.06
2016-07-11,7851.82,8107.91,7833.57,8037.54
2016-07-12,8009.25,8020.16,7827.31,7852.9
2016-07-13,7869.2,7887.84,7600.53,7641.16
2016-07-14,7649.84,7655.02,7537.28,7594.25
2016-07-15,7573.27,7598.61,7547.99,7585.31
2016-07-18,7591.66,7669.68,7534.59,7649.97
2016-07-19,7644.07,7729.83,7625.7,7658.3
2016-07-20,7649.34,7707.95,7565.61,7639.77
2016-07-21,7639.32,7733.67,7637.87,7702
2016-07-22,7720.25,7733.23,7590.44,7659.04
2016-07-25,7702.35,7790.16,7529.26,7545.98
2016-07-26,7526.85,7635.44,7512.65,7616.56
2016-07-27,7612.49,7635.69,7502.67,7580.72
2016-07-28,7569.83,7604.59,7385.6,7447.59
2016-07-29,7460.39,7529.58,7445.19,7508.68
2016-08-01,7556.2,7588.1,7372.95,7394.33
2016-08-02,7379.72,7416.03,7356.37,7364.29
2016-08-03,7338.83,7343.95,7237.52,7250.42
2016-08-04,7177.81,7370.51,7120.77,7356.95
2016-08-05,7376.43,7511.35,7337.88,7508.83
2016-08-08,7471.65,7515.56,7450.56,7493.36
2016-08-09,7524.58,7556.09,7481.36,7488.6
2016-08-10,7480.41,7485.32,7420.78,7431.62
2016-08-11,7416.83,7626.13,7322.64,7616.29
2016-08-12,7617.48,7639.45,7599.35,7630.86
2016-08-15,7664.24,7730.31,7658.08,7718.69
2016-08-16,7779.8,7814.4,7762.53,7772.59
2016-08-17,7746.69,7949.9,7719.23,7828.47
2016-08-18,7843.62,7900.66,7454.73,7519.41
2016-08-19,7526.85,7532.48,7344.98,7352.61
2016-08-22,7376.09,7418.92,7256.84,7260.58
2016-08-23,7261.36,7346.25,7250.73,7340.57
2016-08-24,7311.16,7413.45,7292.58,7360.62
2016-08-25,7395.5,7553.1,7367.45,7551.24
2016-08-26,7551.23,7578.62,7523.67,7567.78
2016-08-29,7545.66,7646.49,7532.18,7602.32
2016-08-30,7610.11,7719.39,7546.23,7710.86
2016-08-31,7722.8,7728.14,7630.48,7670.29
2016-09-01,7685.28,7725.36,7515.56,7547.49
2016-09-02,7469.04,7496.64,7429.65,7464.76
2016-09-05,7481.89,7497.9,7385.22,7394.67
2016-09-06,7410.97,7440.01,7231.96,7245.9
2016-09-07,7268.37,7389.83,7264.94,7344.47
2016-09-08,7379.22,7396.23,7249.12,7292.01
2016-09-09,7282.62,7383.07,7265.1,7358.64
2016-09-12,7389.18,7452.15,7375.68,7402.39
2016-09-13,7398.02,7525.27,7396.44,7509.93
2016-09-14,7512.35,7677.59,7494.44,7581.35
2016-09-15,7572.95,7602.54,7321.45,7360.58
2016-09-16,7397.46,7478.02,7365.45,7434.55
2016-09-19,7391.95,7518.66,7343.77,7509.12
2016-09-20,7504.38,7576.14,7486.84,7548.02
2016-09-21,7539.75,7544.18,7311.94,7331.67
2016-09-22,7352.94,7456.27,7340.08,7431.16
2016-09-23,7402.59,7558.68,7350.15,7524.43
2016-09-26,7505.17,7544.9,7424.09,7475.18
2016-09-27,7447.29,7760.99,7398.92,7743.36
2016-09-28,7709.63,7774.81,7659.4,7767.51
2016-09-29,7758.46,7791.6,7739.59,7780.19
2016-09-30,7843.35,7848.09,7753.95,7795.47
2016-10-03,7815.23,7838.73,7782.02,7799.77
2016-10-04,7794.15,7795.73,7553.84,7593.41
2016-10-05,7601.25,7632.21,7502.07,7517.88
2016-10-06,7508.95,7580.58,7480.69,7536.72
2016-10-07,7507.91,7565.08,7469.8,7531.35
2016-10-10,7541.04,7549.7,7504.97,7511.26
2016-10-11,7526.18,7537.85,7453.07,7463.05
2016-10-12,7445.44,7487.25,7441.28,7481.34
2016-10-13,7440.51,7531.57,7429.91,7496.19
2016-10-14,7519.35,7524.37,7497.86,7505.86
2016-10-17,7539.6,7594.41,7474.29,7534.92
2016-10-18,7552.23,7562.93,7450.15,7453.28
2016-10-19,7502.34,7546.34,7389.39,7425.38
2016-10-20,7496.44,7528.35,7356.57,7410.45
2016-10-21,7425.14,7490.03,7421.62,7443.12
2016-10-24,7389.91,7485.6,7348.79,7437.55
2016-10-25,7444.83,7551.12,7414.54,7479.83
2016-10-26,7541.1,7591.43,7496.03,7576.01
2016-10-27,7590.02,7628.78,7584.84,7619.39
2016-10-28,7626.04,7945.57,7620.99,7906.07
2016-10-31,7957.92,7967.93,7923.57,7939.13
2016-11-01,7954.25,7987.24,7914.13,7982.82
2016-11-02,7994,8090.45,7951.3,7981.98
2016-11-03,7994.71,8259.21,7943.78,8239.38
2016-11-04,8202.33,8243.34,8147.2,8147.38
2016-11-07,8212.4,8217.54,8044.39,8087.35
2016-11-08,8072.47,8078.61,7968.94,7986.94
2016-11-09,7950.78,8025.57,7883.59,8020.93
2016-11-10,8061.95,8251.53,8056.54,8229.68
2016-11-11,8260.23,8269.29,8093.83,8157.55
2016-11-14,8114.26,8238.63,8099.2,8204.01
2016-11-15,8161.84,8163.35,8143.63,8146.27
2016-11-16,8158.72,8203.56,8105.63,8105.65
2016-11-17,8131.43,8207.47,8095.8,8157.78
2016-11-18,8154.29,8191.77,8127.8,8164.39
2016-11-21,8158.88,8187.17,8109.3,8127.16
2016-11-22,8218.45,8301.52,7918.33,7940.48
2016-11-23,7946.89,8001.24,7908.59,7967.56
2016-11-24,7956.39,8003.02,7851.34,7889.58
2016-11-25,7907.14,7996.98,7891.73,7940.51
2016-11-28,7978.28,8026.71,7914.46,7918.72
2016-11-29,7915,8061.13,7864.05,8025.95
2016-11-30,8025.43,8077.11,7958.81,7981.8
2016-12-01,7995.07,8023.57,7933.08,8008.91
2016-12-02,8001.38,8132.05,7950.35,8129.74
2016-12-05,8114.64,8338.54,8079.64,8270.97
2016-12-06,8239.19,8267.9,8234.24,8244.82
2016-12-07,8194.7,8203.79,8160.69,8175.62
2016-12-08,8185.65,8200.88,7967.25,8008.23
2016-12-09,8049.87,8193.78,7979.35,8126.51
2016-12-12,8127.53,8212.75,8017.33,8043.53
2016-12-13,8040.05,8161.63,7948.27,8156.04
2016-12-14,8180.35,8193.19,8110.58,8158.47
2016-12-15,8146.39,8410.62,8094.98,8401.9
2016-12-16,8476.24,8553,8393.13,8394.88
2016-12-19,8366.88,8520.49,8310.78,8445.38
2016-12-20,8401,8421.2,8390.68,8419.4
2016-12-21,8443.37,8491.38,8253.87,8269.49
2016-12-22,8304.31,8356.81,8102.68,8166.04
2016-12-23,8170.18,8336.79,8078.54,8290.27
2016-12-26,8281.25,8323.66,8071.6,8091.66
2016-12-27,8091.47,8159.44,8061.33,8107.28
2016-12-28,8090.61,8170.36,8052.9,8140.34
2016-12-29,8198,8215.9,8099.08,8117.99
2016-12-30,8097.36,8289.49,8087.74,8232.92
2017-01-02,8301.51,8341.94,8164.6,8179.06
2017-01-03,8180.73,8550.95,8128.7,8517.28
2017-01-04,8538.64,8587.05,8535.21,8562.23
2017-01-05,8632.38,8694.2,8609.6,8676.28
2017-01-06,8703.47,8717.56,8650.52,8671.44
2017-01-09,8613.71,8735.28,8552.49,8712.22
2017-01-10,8753.02,8884.17,8734.5,8838.48
2017-01-11,8800.61,9037.51,8769.59,8989.7
2017-01-12,9007.3,9064.29,8942.45,9016.11
2017-01-13,8999.4,9159.14,8946.33,9094.16
2017-01-16,9090.52,9163.31,8973.73,9048.45
2017-01-17,9019.13,9179.22,8947.89,9158.39
2017-01-18,9112.28,9169.12,8892.11,8919.02
2017-01-19,8930.88,8938.79,8845.48,8857.03
2017-01-20,8841.86,9040.35,8823.92,8993.89
2017-01-23,9006.69,9055.97,8887.11,8935.34
2017-01-24,8970.2,9005.42,8737.69,8760.34
2017-01-25,8749.4,8790.56,8521.8,8629.04
2017-01-26,8636.58,8646.65,8555.09,8583.56
2017-01-27,8543.94,8551.26,8470.22,8476.28
2017-01-30,8473.37,8526.89,8377.67,8472.54
2017-01-31,8424.79,8641.75,8422.19,8626.7
2017-02-01,8618.8,8799.03,8608.11,8715.66
2017-02-02,8690.36,8737.65,8629.82,8737.14
2017-02-03,8733.96,8998.84,8695.73,8992.64
2017-02-06,8966.2,9006.34,8965.22,8995.63
2017-02-07,8907.44,9035.68,8901.85,9023.15
2017-02-08,9088.57,9109.22,8947.59,8948.04
2017-02-09,8938.16,9060.57,8930.27,9008.68
2017-02-10,9017.39,9120.23,9015.11,9115.72
2017-02-13,9120.02,9241.16,9081.07,9204.5
2017-02-14,9152.09,9238.03,9082.16,9214.3
2017-02-15,9257.44,9298.47,9162.75,9290.76
2017-02-16,9342.45,9412.24,9283.9,9355.81
2017-02-17,9338.96,9399.83,9017.24,9055.59
2017-02-20,9042.69,9072.42,9041.66,9056.7
2017-02-21,9047.52,9088.27,9010.66,9080.39
2017-02-22,9102.5,9270.43,9084.26,9209
2017-02-23,9199.64,9319.42,9182.09,9274.83
2017-02-24,9204.62,9233.21,8893.83,8914.69
2017-02-27,8883.93,8991.84,8871.35,8895.09
2017-02-28,8894.13,8968.25,8893.15,8923.76
2017-03-01,8937.93,8971.17,8910.8,8911.07
2017-03-02,8917.44,9192.01,8890.2,9141.53
2017-03-03,9096.75,9161.14,9080.86,9153.06
2017-03-06,9154.3,9325.26,9131.79,9315.9
2017-03-07,9289.02,9354.17,9139.83,9185.79
2017-03-08,9236.1,9285.58,9075.56,9137.77
2017-03-09,9178.29,9240.04,8912.22,8944.39
2017-03-10,8965.51,9012.94,8941.21,8954.96
2017-03-13,8886.39,9048.21,8873.39,8980.86
2017-03-14,8956.56,9239.97,8851.89,9186.68
2017-03-15,9175.21,9193.92,9106.85,9158.48
2017-03-16,9166.65,9229.25,9043.44,9123.89
2017-03-17,9128.87,9128.96,8957.52,9008.46
2017-03-20,9037.38,9111.44,8908.3,8911.51
2017-03-21,8897.15,8913.18,8828.67,8911.45
2017-03-22,9005.73,9070.77,8980.97,9069.16
2017-03-23,9094.8,9100.26,9031.27,9032.24
2017-03-24,9044.79,9168.09,9031.2,9110.3
2017-03-27,9104.01,9144.07,8982.4,9026.32
2017-03-28,9040.42,9087.24,9015.03,9020.94
2017-03-29,9068.48,9181.98,9001.85,9129.06
2017-03-30,9067.07,9378.2,9032.19,9329.07
2017-03-31,9306.19,9354.01,9104.8,9208.89
2017-04-03,9167.54,9198.13,9100.55,9103.63
2017-04-04,9134.02,9165.37,9051.48,9071.31
2017-04-05,9064.14,9116.53,9027.91,9102.56
2017-04-06,9072.22,9102.89,8719.24,8735.18
2017-04-07,8731,8885.28,8714.63,8863.49
2017-04-10,8902.59,8975.85,8834.46,8874.24
2017-04-11,8874.37,9019.09,8850.32,8929.72
2017-04-12,8900.79,8913.83,8822.01,8835.31
2017-04-13,8877.35,9053.5,8773.62,9005.69
2017-04-14,9029.58,9095.93,9027.5,9040.45
2017-04-17,9023.25,9054.91,9016.15,9020.13
2017-04-18,8949.63,8955.79,8863.54,8924.67
2017-04-19,8897.62,8917.2,8824.08,8857.3
2017-04-20,8852.54,8924.68,8771.83,8828.95
2017-04-21,8809.36,8846.8,8700.61,8704.95
2017-04-24,8707.13,8786.47,8675.73,8713.56
2017-04-25,8689.81,8810.44,8686.56,8765.62
2017-04-26,8788.5,8795.47,8728.08,8778.5
2017-04-27,8750.46,8903.09,8711.44,8852.52
2017-04-28,8878.6,8938.14,8836.29,8877.53
2017-05-01,8917.7,8972.49,8711.42,8720.04
2017-05-02,8652.78,8752.3,8626.24,8734.87
2017-05-03,8727.59,8896.57,8659.06,8890.85
2017-05-04,8845.07,8864.18,8761.2,8780.34
2017-05-05,8780.12,8906.21,8676.74,8879.89
2017-05-08,8872.99,8917.03,8716.06,8782.62
2017-05-09,8740.29,8938.52,8709.49,8826.37
2017-05-10,8857.78,8900.06,8799.34,8834.83
2017-05-11,8896.84,8926.39,8442.48,8567.13
2017-05-12,8542.47,8587.3,8514.22,8552.58
2017-05-15,8549.54,8594.96,8488.07,8492.4
2017-05-16,8460.39,8691.46,8450.93,8681.76
2017-05-17,8634.7,8638.72,8572.21,8578.74
2017-05-18,8611.21,8675.72,8589.13,8658.66
2017-05-19,8625.33,8913.72,8579.64,8822.02
2017-05-22,8833.64,9223.46,8820.12,9209.05
2017-05-23,9196.04,9319,9173.79,9279.5
2017-05-24,9209.29,9513.6,9171.47,9448.85
2017-05-25,9392,9587.96,9320.54,9571.34
2017-05-26,9514.45,9609.11,9498.95,9589.43
2017-05-29,9650.95,9725.48,9586.92,9592
2017-05-30,9551.41,9554.31,9527.69,9538.41
2017-05-31,9553.38,9603.93,9315.19,9371.63
2017-06-01,9362.98,9428.43,9190.9,9250.93
2017-06-02,9244.64,9259,9186.89,9216.75
2017-06-05,9158.61,9250.66,9133.91,9249.53
2017-06-06,9248.76,9372.45,9224.07,9301.55
2017-06-07,9346.26,9374.66,9288.56,9310.99
2017-06-08,9358.22,9461.04,9310.49,9332.35
2017-06-09,9334.55,9390.21,9063.33,9094.82
2017-06-12,9108.6,9126.14,8961.31,9063.21
2017-06-13,9035.17,9046.94,8656.84,8706.3
2017-06-14,8717.94,9059.12,8697.22,9031.93
2017-06-15,8996.38,9185.4,8957.89,9160.84
2017-06-16,9139.81,9235.69,9099.42,9198
2017-06-19,9159.6,9442.12,9121.09,9320.79
2017-06-20,9312.69,9414.84,9259.13,9368.99
2017-06-21,9454.1,9653.97,9437.75,9616.94
2017-06-22,9634.06,9731.36,9612.43,9661.95
2017-06-23,9675.18,9721.71,9597.89,9655.05
2017-06-26,9728.65,9782.22,9270,9362.83
2017-06-27,9276.59,9349.75,9221.44,9343.92
2017-06-28,9283.09,9564.84,9252.22,9491.04
2017-06-29,9477.28,9500.65,9225.01,9265.84
2017-06-30,9295.44,9300,9075.53,9143.15
2017-07-03,9094.31,9285.95,9064.66,9247.64
2017-07-04,9248.26,9417.74,9188.35,9369.69
2017-07-05,9382.72,9488.01,9378.77,9463.75
2017-07-06,9522.51,9531.08,9444.99,9460.16
2017-07-07,9445.92,9468.76,9132.62,9208.82
2017-07-10,9285.66,9340.83,9184.94,9240.54
2017-07-11,9254.54,9408.15,9242.31,9365.34
2017-07-12,9336.54,9489.06,9272.57,9476.19
2017-07-13,9466.13,9598.71,9458.97,9590.95
2017-07-14,9585.73,9602.06,9453.14,9454.03
2017-07-17,9523.26,9644.9,9336.91,9424.47
2017-07-18,9427.79,9434.81,9392.06,9398.15
2017-07-19,9421.32,9426.02,9286.39,9310.24
2017-07-20,9269.29,9289.88,9219.12,9221.81
2017-07-21,9200.07,9257.55,8905.48,8940.18
2017-07-24,8946.63,8968.34,8826.57,8862.41
2017-07-25,8855.94,8856.41,8713.08,8729.02
2017-07-26,8723.06,8729.11,8623.17,8637
2017-07-27,8591.95,8747.34,8564.97,8742.79
2017-07-28,8689.1,8972.64,8621.7,8971.18
2017-07-31,8948.48,9133.63,8926.86,9098.59
2017-08-01,9146.03,9166.04,9033.35,9066.26
2017-08-02,9027.85,9294.38,8992.63,9255.73
2017-08-03,9263.95,9298.73,9190.82,9214.08
2017-08-04,9214.52,9234.31,9134.42,9165.63
2017-08-07,9208.41,9531.89,9205.6,9461.66
2017-08-08,9500.79,9858.71,9453.56,9815.52
2017-08-09,9841.57,9887.22,9754.9,9783.28
2017-08-10,9697.88,9914.01,9657.09,9850
2017-08-11,9768.79,9817.73,9725.94,9795.07
2017-08-14,9859.65,9864.04,9759.21,9802.82
2017-08-15,9783.12,9841.33,9618.77,9645.51
2017-08-16,9692.01,9730.4,9495.07,9564.46
2017-08-17,9611.15,9783.34,9584.07,9755.9
2017-08-18,9733.57,9752.78,9645.75,9724.76
2017-08-21,9640.25,9681.21,9575.69,9620.29
2017-08-22,9611.04,9653.25,9376.46,9458.93
2017-08-23,9365.74,9533.01,9331.64,9503.45
2017-08-24,9478.91,9624.68,9450.17,9570.13
2017-08-25,9560.41,9586.85,9512.25,9570.89
2017-08-28,9537.7,9694.59,9500.22,9642.76
2017-08-29,9608.2,9671.75,9532.59,9655.85
2017-08-30,9656.09,9694.97,9408.17,9506.77
2017-08-31,9430.92,9641.1,9417.79,9613.14
2017-09-01,9636.57,9674.55,9568.72,9569.81
2017-09-04,9539.03,9706.62,9474.97,9705.86
2017-09-05,9675,9984.17,9608.91,9929.26
2017-09-06,9927.89,9957.09,9877.72,9924.65
2017-09-07,9903.32,10081.05,9871.9,10069.63
2017-09-08,9988.57,10027.12,9984,10014.15
2017-09-11,10016.19,10092.72,9941.72,10091.82
2017-09-12,10064.18,10248.27,9977.33,10138
2017-09-13,10089.82,10292.81,10054.68,10260.83
2017-09-14,10215.71,10364.22,10177.23,10355.83
2017-09-15,10438.31,10621.35,10394.61,10489.22
2017-09-18,10520.62,10776.97,10497.77,10675.13
2017-09-19,10627.4,10649.09,10290.03,10295.05
2017-09-20,10220.96,10363.36,10186.94,10313.7
2017-09-21,10359.35,10397.21,10154.38,10250.87
2017-09-22,10223.53,10387.23,10198.03,10326.55
2017-09-25,10291.45,10419.03,10281.3,10363.4
2017-09-26,10431.77,10452.08,10340.03,10361.93
2017-09-27,10392.48,10398.41,10203.15,10226.64
2017-09-28,10239.35,10262,10056.59,10150.63
2017-09-29,10203.55,10222.11,9974.12,10018.61
2017-10-02,10027.88,10064.49,9906.78,9913.67
2017-10-03,9930.41,9980.31,9851.24,9880.8
2017-10-04,9950.97,10003.75,9807.75,9854.84
2017-10-05,9913.87,10000.3,9708.43,9751.27
2017-10-06,9713.07,9745.96,9569.9,9576.16
2017-10-09,9574.15,9732.08,9548.53,9687.36
2017-10-10,9709.02,9745.74,9501.49,9585.48
2017-10-11,9638.34,9738.27,9530.67,9584.13
2017-10-12,9580.54,9731.75,9558.63,9670.47
2017-10-13,9643.12,9822,9632.66,9762.69
2017-10-16,9782.38,9865.42,9640.16,9671.87
2017-10-17,9722.92,9880.44,9719.03,9738.28
2017-10-18,9787.89,10042.3,9727.93,10014.95
2017-10-19,9954.55,10006.62,9806.74,9829.4
2017-10-20,9877.05,9877.05,9748.09,9783.39
2017-10-23,9815.25,9980.81,9735.9,9957.77
2017-10-24,9957.9,9986.08,9912.53,9966.86
2017-10-25,9910.04,10080.69,9875.69,10027.38
2017-10-26,10056.28,10066.88,10036.23,10052.6
2017-10-27,10113.35,10120.94,10069.99,10116.68
2017-10-30,10113.45,10296.89,10063.55,10290.18
2017-10-31,10315.61,10406.84,10264.05,10382.09
2017-11-01,10373.84,10446.97,10322.08,10371.32
2017-11-02,10413.27,10457.57,10301.97,10320.56
2017-11-03,10266.16,10277.6,10095.38,10125.25
2017-11-06,10102.52,10144.26,10005.86,10025.11
2017-11-07,10046.27,10110.5,9800.51,9828.41
2017-11-08,9819.69,10139.93,9776.14,9985.98
2017-11-09,10020.54,10165.63,10017.47,10140.95
2017-11-10,10129.32,10140.42,10094.84,10119.64
2017-11-13,10118.24,10446.02,10009.03,10372.62
2017-11-14,10334.98,10391.31,10264.19,10268.42
2017-11-15,10252.39,10301.41,10187.37,10293.3
2017-11-16,10256.98,10297.01,10227.35,10293.9
2017-11-17,10289.41,10445.65,10278.63,10424.49
2017-11-20,10436.98,10632.65,10427.74,10619.61
2017-11-21,10632.18,10905.43,10564.9,10746.78
